Time (s),I_meas (mA)
5.76,54.88299675099463
5.77,54.88299675099463
5.78,54.88299675099463
5.79,54.88299675099463
5.8,54.88299675099463
5.81,54.88299675099463
5.82,54.88299675099463
5.83,54.88299675099463
5.84,54.88299675099463
5.850000000000001,54.88299675099463
5.86,54.88299675099463
5.87,54.88299675099463
5.88,54.88299675099463
5.89,54.88299675099463
5.9,54.88299675099463
5.91,54.88299675099463
5.92,54.88299675099463
5.93,54.88299675099463
5.94,54.88299675099463
5.95,54.88299675099463
5.96,54.88299675099463
5.97,54.88299675099463
5.98,54.88299675099463
5.99,54.88299675099463
6,54.88299675099463
6.01,54.88299675099463
6.02,54.88299675099463
6.03,54.88299675099463
6.04,54.88299675099463
6.05,54.88299675099463
6.06,54.88299675099463
6.07,54.88299675099463
6.08,54.88299675099463
6.09,54.88299675099463
6.100000000000001,54.88299675099463
6.11,54.88299675099463
6.12,54.88299675099463
6.13,54.88299675099463
6.140000000000001,54.88299675099463
6.15,54.88299675099463
6.16,54.88299675099463
6.17,54.88299675099463
6.18,54.88299675099463
6.19,54.88299675099463
6.2,54.88299675099463
6.21,54.88299675099463
6.22,54.88299675099463
6.23,54.88299675099463
6.24,54.88299675099463
6.25,54.88299675099463
6.26,54.88299675099463
6.27,54.88299675099463
6.28,54.88299675099463
6.29,54.88299675099463
6.3,54.88299675099463
6.31,54.88299675099463
6.32,54.88299675099463
6.33,54.88299675099463
6.34,54.88299675099463
6.350000000000001,54.88299675099463
6.36,54.88299675099463
6.37,54.88299675099463
6.38,54.88299675099463
6.390000000000001,54.88299675099463
6.4,54.88299675099463
6.41,54.88299675099463
6.42,54.88299675099463
6.43,54.88299675099463
6.44,54.88299675099463
6.45,54.88299675099463
6.46,54.88299675099463
6.47,54.88299675099463
6.48,54.88299675099463
6.49,54.88299675099463
6.5,54.88299675099463
6.51,54.88299675099463
6.52,54.88299675099463
6.53,54.88299675099463
6.54,54.88299675099463
6.55,54.88299675099463
6.56,49.84747280097932
6.57,44.81194885096401
6.58,44.81194885096401
6.59,44.81194885096401
6.600000000000001,44.81194885096401
6.61,44.81194885096401
6.62,44.81194885096401
6.63,44.81194885096401
6.640000000000001,44.81194885096401
6.65,44.81194885096401
6.66,46.49045683430246
6.67,44.81194885096401
6.68,44.81194885096401
6.69,46.49045683430246
6.7,44.81194885096401
6.71,44.81194885096401
6.72,44.81194885096401
6.73,44.81194885096401
6.74,46.49045683430246
6.75,44.81194885096401
6.76,46.49045683430246
6.77,46.49045683430246
6.78,46.49045683430246
6.79,46.49045683430246
6.8,46.49045683430246
6.81,46.49045683430246
6.82,46.49045683430246
6.83,44.81194885096401
6.84,46.49045683430246
6.850000000000001,44.81194885096401
6.86,46.49045683430246
6.87,44.81194885096401
6.88,46.49045683430246
6.890000000000001,46.49045683430246
6.9,44.81194885096401
6.91,44.81194885096401
6.92,44.81194885096401
6.93,44.81194885096401
6.94,44.81194885096401
6.95,44.81194885096401
6.96,46.49045683430246
6.97,46.49045683430246
6.98,44.81194885096401
6.99,44.81194885096401
7,44.81194885096401
7.01,44.81194885096401
7.02,44.81194885096401
7.03,44.81194885096401
7.04,44.81194885096401
7.05,44.81194885096401
7.06,44.81194885096401
7.07,46.49045683430246
7.08,46.49045683430246
7.09,44.81194885096401
7.100000000000001,44.81194885096401
7.11,44.81194885096401
7.12,44.81194885096401
7.13,44.81194885096401
7.140000000000001,44.81194885096401
7.15,44.81194885096401
7.16,44.81194885096401
7.17,44.81194885096401
7.18,44.81194885096401
7.19,44.81194885096401
7.2,44.81194885096401
7.21,44.81194885096401
7.22,44.81194885096401
7.23,44.81194885096401
7.24,44.81194885096401
7.25,44.81194885096401
7.26,44.81194885096401
7.27,44.81194885096401
7.28,44.81194885096401
7.29,44.81194885096401
7.3,44.81194885096401
7.31,44.81194885096401
7.32,44.81194885096401
7.33,44.81194885096401
7.34,44.81194885096401
7.350000000000001,44.81194885096401
7.36,44.81194885096401
7.37,44.81194885096401
7.38,44.81194885096401
7.390000000000001,44.81194885096401
7.4,44.81194885096401
7.41,44.81194885096401
7.42,44.81194885096401
7.43,44.81194885096401
7.44,44.81194885096401
7.45,46.49045683430246
7.46,46.49045683430246
7.47,44.81194885096401
7.48,46.49045683430246
7.49,46.49045683430246
7.5,44.81194885096401
7.51,44.81194885096401
7.52,44.81194885096401
7.53,44.81194885096401
7.54,44.81194885096401
7.55,44.81194885096401
7.56,49.84747280097932
7.57,54.88299675099463
7.58,54.88299675099463
7.59,54.88299675099463
7.600000000000001,54.88299675099463
7.61,54.88299675099463
7.62,54.88299675099463
7.63,54.88299675099463
7.640000000000001,54.88299675099463
7.65,54.88299675099463
7.66,54.88299675099463
7.67,54.88299675099463
7.68,54.88299675099463
7.69,54.88299675099463
7.7,54.88299675099463
7.71,54.88299675099463
7.72,54.88299675099463
7.73,54.88299675099463
7.74,54.88299675099463
7.75,54.88299675099463
7.76,54.88299675099463
7.77,54.88299675099463
7.78,54.88299675099463
7.79,54.88299675099463
7.8,54.88299675099463
7.81,54.88299675099463
7.82,54.88299675099463
7.83,54.88299675099463
7.84,54.88299675099463
7.850000000000001,54.88299675099463
7.86,54.88299675099463
7.87,54.88299675099463
7.88,54.88299675099463
7.890000000000001,54.88299675099463
7.9,54.88299675099463
7.91,54.88299675099463
7.92,54.88299675099463
7.930000000000001,54.88299675099463
7.94,54.88299675099463
7.95,54.88299675099463
7.96,54.88299675099463
7.97,54.88299675099463
7.98,54.88299675099463
7.99,54.88299675099463
8,54.88299675099463
8.01,54.88299675099463
8.02,54.88299675099463
8.029999999999999,54.88299675099463
8.040000000000001,54.88299675099463
8.050000000000001,54.88299675099463
8.06,54.88299675099463
8.07,54.88299675099463
8.08,54.88299675099463
8.09,54.88299675099463
8.1,54.88299675099463
8.109999999999999,54.88299675099463
8.120000000000001,54.88299675099463
8.130000000000001,54.88299675099463
8.140000000000001,54.88299675099463
8.15,54.88299675099463
8.16,54.88299675099463
8.17,54.88299675099463
8.18,54.88299675099463
8.19,54.88299675099463
8.199999999999999,54.88299675099463
8.210000000000001,54.88299675099463
8.220000000000001,54.88299675099463
8.23,54.88299675099463
8.24,54.88299675099463
8.25,54.88299675099463
8.26,54.88299675099463
8.27,54.88299675099463
8.279999999999999,54.88299675099463
8.290000000000001,54.88299675099463
8.300000000000001,54.88299675099463
8.31,54.88299675099463
8.32,54.88299675099463
8.33,54.88299675099463
8.34,54.88299675099463
8.35,54.88299675099463
8.359999999999999,54.88299675099463
8.370000000000001,54.88299675099463
8.380000000000001,54.88299675099463
8.390000000000001,54.88299675099463
8.4,54.88299675099463
8.41,54.88299675099463
8.42,54.88299675099463
8.43,54.88299675099463
8.44,54.88299675099463
8.449999999999999,54.88299675099463
8.460000000000001,54.88299675099463
8.470000000000001,54.88299675099463
8.48,54.88299675099463
8.49,54.88299675099463
8.5,54.88299675099463
8.51,54.88299675099463
8.52,54.88299675099463
8.529999999999999,54.88299675099463
8.540000000000001,54.88299675099463
8.550000000000001,54.88299675099463
8.56,49.84747280097932
8.57,44.81194885096401
8.58,44.81194885096401
8.59,44.81194885096401
8.6,44.81194885096401
8.609999999999999,44.81194885096401
8.620000000000001,44.81194885096401
8.630000000000001,44.81194885096401
8.640000000000001,44.81194885096401
8.65,44.81194885096401
8.66,44.81194885096401
8.67,44.81194885096401
8.68,44.81194885096401
8.69,44.81194885096401
8.700000000000001,44.81194885096401
8.710000000000001,44.81194885096401
8.720000000000001,44.81194885096401
8.73,44.81194885096401
8.74,44.81194885096401
8.75,44.81194885096401
8.76,44.81194885096401
8.77,44.81194885096401
8.779999999999999,44.81194885096401
8.790000000000001,44.81194885096401
8.800000000000001,44.81194885096401
8.81,44.81194885096401
8.82,44.81194885096401
8.83,44.81194885096401
8.84,44.81194885096401
8.85,44.81194885096401
8.859999999999999,44.81194885096401
8.870000000000001,44.81194885096401
8.880000000000001,44.81194885096401
8.890000000000001,44.81194885096401
8.9,44.81194885096401
8.91,44.81194885096401
8.92,44.81194885096401
8.93,44.81194885096401
8.94,44.81194885096401
8.950000000000001,44.81194885096401
8.960000000000001,44.81194885096401
8.970000000000001,44.81194885096401
8.98,44.81194885096401
8.99,44.81194885096401
9,44.81194885096401
9.01,44.81194885096401
9.02,44.81194885096401
9.029999999999999,44.81194885096401
9.040000000000001,44.81194885096401
9.050000000000001,44.81194885096401
9.06,44.81194885096401
9.07,44.81194885096401
9.08,44.81194885096401
9.09,44.81194885096401
9.1,44.81194885096401
9.109999999999999,44.81194885096401
9.120000000000001,44.81194885096401
9.130000000000001,44.81194885096401
9.140000000000001,44.81194885096401
9.15,44.81194885096401
9.16,44.81194885096401
9.17,44.81194885096401
9.18,44.81194885096401
9.19,44.81194885096401
9.200000000000001,44.81194885096401
9.210000000000001,44.81194885096401
9.220000000000001,44.81194885096401
9.23,44.81194885096401
9.24,44.81194885096401
9.25,44.81194885096401
9.26,44.81194885096401
9.27,44.81194885096401
9.279999999999999,44.81194885096401
9.290000000000001,44.81194885096401
9.300000000000001,44.81194885096401
9.31,44.81194885096401
9.32,44.81194885096401
9.33,44.81194885096401
9.34,44.81194885096401
9.35,44.81194885096401
9.359999999999999,44.81194885096401
9.370000000000001,44.81194885096401
9.380000000000001,44.81194885096401
9.390000000000001,44.81194885096401
9.4,46.49045683430246
9.41,44.81194885096401
9.42,44.81194885096401
9.43,44.81194885096401
9.44,44.81194885096401
9.450000000000001,44.81194885096401
9.460000000000001,44.81194885096401
9.470000000000001,44.81194885096401
9.48,44.81194885096401
9.49,44.81194885096401
9.5,44.81194885096401
9.51,44.81194885096401
9.52,46.49045683430246
9.529999999999999,46.49045683430246
9.540000000000001,46.49045683430246
9.550000000000001,46.49045683430246
9.56,49.84747280097932
9.57,54.88299675099463
9.58,54.88299675099463
9.59,54.88299675099463
9.6,54.88299675099463
9.609999999999999,54.88299675099463
9.620000000000001,54.88299675099463
9.630000000000001,56.56150473433306
9.640000000000001,56.56150473433306
9.65,91.81017238444021
9.66,482.9025325022956
9.67,516.4726921690644
9.68,516.4726921690644
9.69,516.4726921690644
9.700000000000001,516.4726921690644
9.710000000000001,516.4726921690644
9.720000000000001,516.4726921690644
9.73,516.4726921690644
9.74,516.4726921690644
9.75,516.4726921690644
9.76,516.4726921690644
9.77,516.4726921690644
9.779999999999999,516.4726921690644
9.790000000000001,516.4726921690644
9.800000000000001,516.4726921690644
9.81,516.4726921690644
9.82,516.4726921690644
9.83,516.4726921690644
9.84,516.4726921690644
9.85,516.4726921690644
9.859999999999999,516.4726921690644
9.870000000000001,516.4726921690644
9.880000000000001,516.4726921690644
9.890000000000001,516.4726921690644
9.9,516.4726921690644
9.91,516.4726921690644
9.92,516.4726921690644
9.93,516.4726921690644
9.94,516.4726921690644
9.950000000000001,516.4726921690644
9.960000000000001,516.4726921690644
9.970000000000001,516.4726921690644
9.98,516.4726921690644
9.99,516.4726921690644
10,516.4726921690644
10.01,516.4726921690644
10.02,516.4726921690644
10.03,286.5170984516987
10.04,71.66807658437898
10.05,343.5863698852055
10.06,516.4726921690644
10.07,516.4726921690644
10.08,516.4726921690644
10.09,516.4726921690644
10.1,516.4726921690644
10.11,516.4726921690644
10.12,516.4726921690644
10.13,516.4726921690644
10.14,516.4726921690644
10.15,516.4726921690644
10.16,516.4726921690644
10.17,516.4726921690644
10.18,516.4726921690644
10.19,516.4726921690644
10.2,516.4726921690644
10.21,516.4726921690644
10.22,516.4726921690644
10.23,516.4726921690644
10.24,516.4726921690644
10.25,516.4726921690644
10.26,516.4726921690644
10.27,516.4726921690644
10.28,516.4726921690644
10.29,516.4726921690644
10.3,516.4726921690644
10.31,516.4726921690644
10.32,516.4726921690644
10.33,516.4726921690644
10.34,516.4726921690644
10.35,516.4726921690644
10.36,516.4726921690644
10.37,516.4726921690644
10.38,516.4726921690644
10.39,516.4726921690644
10.4,516.4726921690644
10.41,516.4726921690644
10.42,445.9753568688501
10.43,68.31106061770211
10.44,189.1636354180695
10.45,514.794184185726
10.46,514.794184185726
10.47,514.794184185726
10.48,514.794184185726
10.49,514.794184185726
10.5,514.794184185726
10.51,514.794184185726
10.52,514.794184185726
10.53,514.794184185726
10.54,514.794184185726
10.55,516.4726921690644
10.56,511.4371682190491
10.57,506.4016442690338
10.58,506.4016442690338
10.59,506.4016442690338
10.6,506.4016442690338
10.61,506.4016442690338
10.62,506.4016442690338
10.63,506.4016442690338
10.64,506.4016442690338
10.65,506.4016442690338
10.66,506.4016442690338
10.67,506.4016442690338
10.68,506.4016442690338
10.69,506.4016442690338
10.7,506.4016442690338
10.71,506.4016442690338
10.72,506.4016442690338
10.73,506.4016442690338
10.74,506.4016442690338
10.75,506.4016442690338
10.76,506.4016442690338
10.77,506.4016442690338
10.78,506.4016442690338
10.79,506.4016442690338
10.8,506.4016442690338
10.81,506.4016442690338
10.82,145.5224278512701
10.83,78.38210851773272
10.84,442.6183409021732
10.85,506.4016442690338
10.86,506.4016442690338
10.87,506.4016442690338
10.88,506.4016442690338
10.89,506.4016442690338
10.9,506.4016442690338
10.91,506.4016442690338
10.92,506.4016442690338
10.93,506.4016442690338
10.94,506.4016442690338
10.95,506.4016442690338
10.96,506.4016442690338
10.97,506.4016442690338
10.98,506.4016442690338
10.99,506.4016442690338
11,506.4016442690338
11.01,506.4016442690338
11.02,506.4016442690338
11.03,506.4016442690338
11.04,506.4016442690338
11.05,506.4016442690338
11.06,506.4016442690338
11.07,506.4016442690338
11.08,506.4016442690338
11.09,506.4016442690338
11.1,506.4016442690338
11.11,506.4016442690338
11.12,506.4016442690338
11.13,506.4016442690338
11.14,506.4016442690338
11.15,506.4016442690338
11.16,506.4016442690338
11.17,506.4016442690338
11.18,506.4016442690338
11.19,506.4016442690338
11.2,506.4016442690338
11.21,310.0162102184368
11.22,56.56150473433306
11.23,304.9806862684215
11.24,506.4016442690338
11.25,506.4016442690338
11.26,506.4016442690338
11.27,506.4016442690338
